0	1388	0
0	8902	1
0	28809	2
0	43098	3
0	37503	4
0	38064	5
0	14848	6
0	14794	7
0	5089	8
0	15501	9
1	33367	0
1	8568	1
1	19942	2
1	38117	3
1	48823	4
1	26143	5
1	16703	6
1	12299	7
1	34764	8
1	5716	9
2	37953	0
2	46232	1
2	19941	2
2	39612	3
2	7031	4
2	34493	5
2	43507	6
2	39916	7
2	24783	8
2	4884	9
3	435	0
3	897	1
3	16995	2
3	23014	3
3	48024	4
3	13767	5
3	32994	6
3	24408	7
3	20389	8
3	23161	9
4	12245	0
4	46056	1
4	43914	2
4	8563	3
4	18137	4
4	21333	5
4	23176	6
4	6156	7
4	13425	8
4	21457	9
5	4560	0
5	15970	1
5	45516	2
5	10424	3
5	1703	4
5	33595	5
5	34370	6
5	25931	7
5	35166	8
5	29986	9
6	30598	0
6	15288	1
6	15250	2
6	43875	3
6	11993	4
6	12703	5
6	23445	6
6	43647	7
6	44319	8
6	42	9
7	44627	0
7	714	1
7	19485	2
7	43594	3
7	3011	4
7	36626	5
7	49040	6
7	10843	7
7	5633	8
7	30756	9
8	9634	0
8	41814	1
8	21272	2
8	27225	3
8	30784	4
8	249	5
8	10055	6
8	20419	7
8	40853	8
8	27604	9
9	4854	0
9	29501	1
9	8464	2
9	21907	3
9	30917	4
9	31866	5
9	47181	6
9	22359	7
9	41114	8
9	8659	9
10	17227	0
10	12639	1
10	49031	2
10	120	3
10	1790	4
10	2119	5
10	3524	6
10	3822	7
10	5397	8
10	7718	9
11	48724	0
11	15008	1
11	18526	2
11	22464	3
11	4366	4
11	18699	5
11	37536	6
11	33487	7
11	31133	8
11	48722	9
12	38252	0
12	4760	1
12	436	2
12	3393	3
12	9688	4
12	12750	5
12	14564	6
12	24670	7
12	29854	8
12	33710	9
13	27169	0
13	42069	1
13	11997	2
13	10029	3
13	23716	4
13	15617	5
13	9716	6
13	20471	7
13	41106	8
13	47703	9
14	33559	0
14	19655	1
14	38993	2
14	20215	3
14	16189	4
14	25230	5
14	49102	6
14	49274	7
14	38832	8
14	42312	9
15	43133	0
15	23403	1
15	28985	2
15	25975	3
15	36972	4
15	35876	5
15	42295	6
15	6706	7
15	12662	8
15	18081	9
16	49667	0
16	45261	1
16	5694	2
16	12667	3
16	29960	4
16	9641	5
16	14682	6
16	3151	7
16	30481	8
16	6498	9
17	28027	0
17	32570	1
17	37365	2
17	39547	3
17	43054	4
17	768	5
17	1447	6
17	1885	7
17	15883	8
17	16665	9
18	15922	0
18	45956	1
18	17651	2
18	2388	3
18	9349	4
18	9763	5
18	28062	6
18	7931	7
18	13064	8
18	41749	9
19	549	0
19	24095	1
19	35669	2
19	2468	3
19	12643	4
19	38383	5
19	32315	6
19	7435	7
19	39286	8
19	27395	9
20	344	0
20	12126	1
20	14966	2
20	11970	3
20	10148	4
20	48696	5
20	31851	6
20	184	7
20	23050	8
20	48182	9
21	3683	0
21	12699	1
21	36317	2
21	39152	3
21	13468	4
21	31426	5
21	33459	6
21	43915	7
21	7563	8
21	26523	9
22	39862	0
22	9179	1
