0	13762	0
0	9576	1
0	14396	2
0	3052	3
0	17601	4
0	16147	5
0	14364	6
0	18131	7
0	534	8
0	4630	9
1	2147	0
1	17670	1
1	3730	2
1	12520	3
1	18244	4
1	8301	5
1	14378	6
1	4750	7
1	7480	8
1	18906	9
2	5356	0
2	13985	1
2	9696	2
2	903	3
2	2778	4
2	6603	5
2	8593	6
2	10549	7
2	14768	8
2	4885	9
3	541	0
3	18198	1
3	4555	2
3	4084	3
3	15703	4
3	9048	5
3	19348	6
3	8743	7
3	345	8
3	17461	9
4	8761	0
4	2788	1
4	18341	2
4	15277	3
4	18237	4
4	18608	5
4	19498	6
4	871	7
4	839	8
4	16453	9
5	19905	0
5	6847	1
5	14768	2
5	6971	3
5	17905	4
5	2995	5
5	2778	6
5	14983	7
5	8593	8
5	9696	9
6	2161	0
6	16364	1
6	12684	2
6	2972	3
6	11108	4
6	3449	5
6	13267	6
6	18356	7
6	18711	8
6	421	9
7	9320	0
7	1836	1
7	3688	2
7	9877	3
7	19353	4
7	11413	5
7	8739	6
7	15284	7
7	14181	8
7	19978	9
8	11014	0
8	5610	1
8	19307	2
8	11678	3
8	16343	4
8	695	5
8	9446	6
8	10032	7
8	12532	8
8	10839	9
9	14941	0
9	7670	1
9	10423	2
9	15690	3
9	6797	4
9	8959	5
9	5406	6
9	9503	7
9	11895	8
9	14479	9
10	7038	0
10	1197	1
10	10992	2
10	15058	3
10	2705	4
10	18279	5
10	18533	6
10	2628	7
10	6553	8
10	2434	9
11	18658	0
11	18243	1
11	4049	2
11	14152	3
11	1272	4
11	10571	5
11	8466	6
11	14540	7
11	19342	8
11	6131	9
12	3748	0
12	12460	1
12	11623	2
12	7157	3
12	9155	4
12	17517	5
12	14932	6
12	10895	7
12	13940	8
12	14759	9
13	12654	0
13	19573	1
13	47	2
13	2053	3
13	10458	4
13	9917	5
13	19636	6
13	9724	7
13	3878	8
13	6643	9
14	4438	0
14	17392	1
14	13037	2
14	11383	3
14	19882	4
14	18971	5
14	8498	6
14	16301	7
14	17148	8
14	15421	9
15	5954	0
15	13245	1
15	2300	2
15	12938	3
15	3393	4
15	3188	5
15	8420	6
15	10852	7
15	8320	8
15	17808	9
16	18109	0
16	4664	1
16	9985	2
16	8532	3
16	19367	4
16	1120	5
16	1369	6
16	12213	7
16	16451	8
16	543	9
17	2402	0
17	214	1
17	3487	2
17	8709	3
17	11029	4
17	7	5
17	13063	6
17	2297	7
17	89	8
17	1253	9
18	2825	0
18	6873	1
18	16435	2
18	9357	3
18	5748	4
18	9889	5
18	2765	6
18	14869	7
18	17966	8
18	4589	9
19	12654	0
19	12831	1
19	12929	2
19	15337	3
19	906	4
19	4629	5
19	15152	6
19	6539	7
19	6643	8
19	15521	9
20	13026	0
20	9384	1
20	405	2
20	18562	3
20	13001	4
20	5487	5
20	12765	6
20	9977	7
20	16600	8
20	4995	9
21	4928	0
21	11417	1
21	7970	2
21	10	3
21	12580	4
21	17336	5
21	11043	6
21	14840	7
21	15789	8
21	6039	9
22	3157	0
22	13617	1
22	13324	2
22	19785	3
22	11372	4
22	14743	5
22	2026	6
22	10453	7
22	2690	8
22	16724	9
23	17708	0
23	15424	1
23	19135	2
23	1083	3
23	7861	4
23	18618	5
23	14158	6
23	10966	7
23	10867	8
23	9456	9
24	19039	0
24	9634	1
24	19725	2
24	649	3
24	14764	4
24	12742	5
24	8229	6
24	2328	7
24	7196	8
24	252	9
25	15485	0
25	9724	1
25	11423	2
25	13988	3
25	16174	4
