0	3239	0
0	12654	1
0	40	2
0	11865	3
0	14245	4
0	9917	5
0	3878	6
0	12517	7
0	6539	8
0	15521	9
1	1838	0
1	8042	1
1	5856	2
1	18067	3
1	18250	4
1	2519	5
1	19196	6
1	1034	7
1	3767	8
1	9919	9
2	1066	0
2	5847	1
2	3903	2
2	7002	3
2	9805	4
2	1421	5
2	11641	6
2	19996	7
2	10538	8
2	317	9
3	4468	0
3	5475	1
3	11959	2
3	14094	3
3	9554	4
3	12387	5
3	18213	6
3	19750	7
3	16142	8
3	8203	9
4	11866	0
4	11146	1
4	7143	2
4	6605	3
4	7361	4
4	11420	5
4	12893	6
4	12378	7
4	250	8
4	11577	9
5	19026	0
5	5126	1
5	10874	2
5	18229	3
5	9601	4
5	17021	5
5	439	6
5	4788	7
5	3778	8
5	4972	9
6	4955	0
6	12875	1
6	19830	2
6	3287	3
6	9209	4
6	10648	5
6	12217	6
6	6555	7
6	12698	8
6	13070	9
7	15349	0
7	169	1
7	14709	2
7	6244	3
7	11860	4
7	5928	5
7	17496	6
7	5462	7
7	4762	8
7	16766	9
8	4058	0
8	14003	1
8	1387	2
8	9726	3
8	2574	4
8	8014	5
8	3799	6
8	11801	7
8	12213	8
8	5327	9
9	14244	0
9	2515	1
9	10036	2
9	2021	3
9	14961	4
9	6758	5
9	17589	6
9	18848	7
9	16372	8
9	15876	9
10	5599	0
10	1229	1
10	9693	2
10	12971	3
10	18996	4
10	8811	5
10	3283	6
10	7359	7
10	15507	8
10	11089	9
11	7329	0
11	2689	1
11	11047	2
11	17129	3
11	13335	4
11	1394	5
11	10236	6
11	17870	7
11	15421	8
11	7534	9
12	17682	0
12	3598	1
12	7638	2
12	4833	3
12	17268	4
12	12898	5
12	14413	6
12	11651	7
12	6834	8
12	17501	9
13	4328	0
13	2417	1
13	1702	2
13	12444	3
13	3236	4
13	3123	5
13	4282	6
13	2269	7
13	6268	8
13	72	9
14	974	0
14	9646	1
14	2901	2
14	310	3
14	1774	4
14	13412	5
14	19290	6
14	15895	7
14	2823	8
14	12545	9
15	764	0
15	12213	1
15	710	2
15	1120	3
15	4664	4
15	543	5
15	15989	6
15	675	7
15	16451	8
15	5327	9
16	15690	0
16	8959	1
16	9503	2
16	6797	3
16	2813	4
16	9007	5
16	512	6
16	9267	7
16	19190	8
16	7021	9
17	18152	0
17	19512	1
17	6696	2
17	10206	3
17	5415	4
17	12503	5
17	15658	6
17	14398	7
17	14603	8
17	17848	9
18	2929	0
18	17725	1
18	10491	2
18	2555	3
18	3231	4
18	18952	5
18	7007	6
18	6460	7
18	10146	8
18	19103	9
19	7774	0
19	13954	1
19	7259	2
19	15338	3
19	1764	4
19	3874	5
19	10175	6
19	5273	7
19	2898	8
19	13979	9
20	4001	0
20	4157	1
20	18651	2
20	8316	3
20	1953	4
20	5574	5
20	10157	6
20	15963	7
20	19369	8
20	9085	9
21	16577	0
21	5462	1
21	11428	2
21	11899	3
21	1403	4
21	1441	5
21	5674	6
21	10782	7
21	19690	8
21	6817	9
22	9947	0
22	14438	1
22	8528	2
22	15166	3
22	16922	4
22	8967	5
22	2052	6
22	18738	7
22	10740	8
22	4962	9
23	8442	0
23	3341	1
23	8664	2
23	14691	3
23	16136	4
23	14538	5
23	8392	6
23	316	7
23	4886	8
23	6913	9
24	4549	0
24	1700	1
24	1865	2
24	16476	3
24	11818	4
24	13224	5
24	15286	6
24	6264	7
24	5504	8
24	1510	9
25	19147	0
25	15224	1
25	4585	2
25	12262	3
25	12532	4
25	6692	5
25	18824	6
25	6476	7
25	15081	8
25	13374	9
26	15247	0
26	12475	1
26	15446	2
26	19968	3
26	14009	4
26	4634	5
26	1024	6
26	7599	7
26	18095	8
26	5882	9
27	18835	0
27	14395	1
27	4997	2
27	13218	3
27	14737	4
27	13735	5
27	12040	6
27	12458	7
27	6566	8
27	18516	9
28	9201	0
28	6939	1
28	2055	2
28	3946	3
28	15448	4
28	9165	5
28	12196	6
28	9642	7
28	4300	8
28	18728	9
29	17346	0
29	13316	1
29	13545	2
29	13755	3
29	1347	4
29	7827	5
29	14332	6
29	6469	7
29	7653	8
29	10419	9
30	7366	0
30	39	1
30	8431	2
30	15753	3
30	293	4
30	19971	5
30	17907	6
30	3412	7
30	482	8
30	2259	9
31	5092	0
31	13841	1
31	15496	2
31	17269	3
31	17330	4
31	5883	5
31	10576	6
31	16678	7
31	5193	8
31	7641	9
32	7102	0
32	13815	1
32	16647	2
32	1123	3
32	16262	4
32	5752	5
32	1874	6
32	12691	7
32	18377	8
32	16298	9
33	8235	0
33	3806	1
33	9451	2
33	17380	3
33	194	4
33	8552	5
33	4082	6
33	11711	7
33	19701	8
33	17005	9
34	15215	0
34	10246	1
34	11259	2
34	2563	3
34	16014	4
34	16562	5
34	6017	6
34	7793	7
34	1004	8
34	7530	9
35	19960	0
35	4009	1
35	8189	2
35	18130	3
35	7344	4
35	6514	5
35	5714	6
35	7990	7
35	7235	8
35	1692	9
36	13548	0
36	11837	1
36	5397	2
36	8426	3
36	6898	4
36	4275	5
36	19626	6
36	11248	7
36	11890	8
36	19197	9
37	8570	0
37	5523	1
37	9621	2
37	14621	3
37	15122	4
37	1604	5
37	11423	6
37	1087	7
37	11549	8
37	11407	9
38	7991	0
38	9461	1
38	11881	2
38	3789	3
38	18791	4
38	16210	5
38	14502	6
38	6535	7
38	12469	8
38	14232	9
39	18975	0
39	15912	1
39	1246	2
39	18287	3
39	8734	4
39	17541	5
39	15403	6
39	5660	7
39	10679	8
39	19511	9
40	10110	0
40	13722	1
40	7076	2
40	15170	3
40	14583	4
40	3555	5
40	13239	6
40	14577	7
40	18273	8
40	410	9
41	6743	0
41	4267	1
41	19638	2
41	3038	3
41	6877	4
41	19685	5
41	13522	6
41	9689	7
41	10065	8
41	6713	9
42	5197	0
42	2738	1
42	7264	2
42	13025	3
42	5325	4
42	11574	5
42	19315	6
42	10303	7
42	6772	8
42	13283	9
43	7860	0
43	13667	1
43	12253	2
43	4293	3
43	1881	4
43	3386	5
43	9871	6
43	11626	7
43	18093	8
43	8534	9
44	19078	0
44	14262	1
44	3369	2
44	4957	3
44	8618	4
44	1699	5
44	9076	6
44	11285	7
44	14431	8
44	15264	9
