0	43906	0
0	9271	1
0	3030	2
0	40485	3
0	28220	4
0	6166	5
0	22630	6
0	21052	7
0	19451	8
0	34902	9
1	49915	0
1	49362	1
1	39898	2
1	4680	3
1	48823	4
1	1913	5
1	38747	6
1	47730	7
1	49302	8
1	23544	9
2	46232	0
2	37953	1
2	39612	2
2	19941	3
2	7031	4
2	34493	5
2	28653	6
2	39916	7
2	21083	8
2	43051	9
3	6566	0
3	47812	1
3	6326	2
3	3817	3
3	1510	4
3	10782	5
3	11552	6
3	42185	7
3	35738	8
3	28639	9
4	1341	0
4	14552	1
4	13843	2
4	32395	3
4	12245	4
4	43914	5
4	33998	6
4	36950	7
4	14409	8
4	40330	9
5	41922	0
5	1467	1
5	24535	2
5	8203	3
5	22312	4
5	36885	5
5	24028	6
5	49859	7
5	40172	8
5	14594	9
6	36896	0
6	37200	1
6	30598	2
6	40398	3
6	5525	4
6	41100	5
6	8789	6
6	4766	7
6	44592	8
6	42924	9
7	714	0
7	44627	1
7	19485	2
7	43594	3
7	3011	4
7	36626	5
7	49040	6
7	10843	7
7	5633	8
7	7883	9
8	21272	0
8	32833	1
8	30784	2
8	37962	3
8	41814	4
8	40853	5
8	2173	6
8	9634	7
8	37401	8
8	27604	9
9	4854	0
9	29501	1
9	8659	2
9	30917	3
9	31866	4
9	47181	5
9	8359	6
9	19022	7
9	47926	8
9	11515	9
10	14079	0
10	5989	1
10	28366	2
10	6074	3
10	19237	4
10	3440	5
10	17227	6
10	33367	7
10	31871	8
10	30485	9
11	19344	0
11	48722	1
11	44983	2
11	45759	3
11	32106	4
11	48724	5
11	15008	6
11	18526	7
11	4366	8
11	14328	9
12	17346	0
12	436	1
12	3393	2
12	9688	3
12	12750	4
12	14564	5
12	24670	6
12	29854	7
12	33710	8
12	41478	9
13	27169	0
13	42069	1
13	11997	2
13	10029	3
13	541	4
13	41106	5
13	10157	6
13	36523	7
13	44399	8
13	33299	9
14	33559	0
14	38993	1
14	20215	2
14	19655	3
14	8367	4
14	45752	5
14	42312	6
14	44893	7
14	18080	8
14	38832	9
15	45458	0
15	35876	1
15	31993	2
15	12160	3
15	18081	4
15	49562	5
15	15841	6
15	36972	7
15	8145	8
15	23403	9
16	30775	0
16	14081	1
16	21239	2
16	41579	3
16	42207	4
16	35647	5
16	13946	6
16	24254	7
16	24045	8
16	5692	9
17	16665	0
17	28027	1
17	32570	2
17	37365	3
17	39547	4
17	43054	5
17	768	6
17	15883	7
17	29048	8
17	35720	9
18	12271	0
18	23556	1
18	35744	2
18	3264	3
18	15922	4
18	45956	5
18	27767	6
18	13064	7
18	41749	8
18	2388	9
19	25387	0
19	28128	1
19	30536	2
19	7720	3
19	4615	4
19	21063	5
19	6724	6
19	12506	7
19	1216	8
19	27395	9
20	11970	0
20	9502	1
20	31851	2
20	344	3
20	10148	4
20	14966	5
20	12126	6
20	48696	7
20	29796	8
20	14768	9
21	3683	0
21	12699	1
21	26947	2
21	38405	3
21	8354	4
21	7856	5
21	24216	6
21	17890	7
21	20397	8
21	31205	9
22	3415	0
22	37664	1
22	7940	2
22	1766	3
22	18555	4
22	5731	5
22	33774	6
22	17914	7
22	10612	8
22	26904	9
23	4026	0
23	7785	1
23	29253	2
23	28503	3
23	30464	4
23	31445	5
23	19216	6
23	19228	7
23	5030	8
23	40244	9
24	10369	0
24	7279	1
24	3608	2
24	20535	3
24	6979	4
24	3039	5
24	11690	6
24	2481	7
24	12224	8
24	14064	9
25	15670	0
25	18972	1
25	39121	2
25	2025	3
25	10601	4
25	2452	5
25	16884	6
25	24398	7
25	44880	8
25	12348	9
26	24159	0
26	33053	1
26	41418	2
26	18447	3
26	7751	4
26	4920	5
26	22384	6
26	27277	7
26	43374	8
26	32560	9
27	49327	0
27	37164	1
27	48	2
27	31522	3
27	9200	4
27	43251	5
27	1659	6
27	29974	7
27	6584	8
27	36237	9
28	15187	0
28	12779	1
28	44189	2
28	2827	3
28	24961	4
28	1781	5
28	29392	6
28	11462	7
28	48476	8
28	5490	9
29	14230	0
29	1957	1
29	2575	2
29	43990	3
29	31897	4
29	35130	5
29	11897	6
29	26977	7
29	38743	8
29	45171	9
30	10991	0
30	46939	1
30	19680	2
30	13448	3
30	11018	4
30	956	5
30	26389	6
30	41240	7
30	4158	8
30	33863	9
31	26948	0
31	47715	1
31	21944	2
31	20444	3
31	15020	4
31	27888	5
31	27523	6
31	40564	7
31	28555	8
31	10025	9
32	2568	0
32	33813	1
32	10996	2
32	2051	3
32	2052	4
32	3006	5
32	7722	6
32	12598	7
32	15611	8
32	23054	9
33	5428	0
33	35925	1
33	11805	2
33	15366	3
33	380	4
33	2718	5
33	24772	6
33	18721	7
33	47296	8
33	38580	9
34	7107	0
34	37257	1
34	17098	2
34	40004	3
34	38583	4
34	22747	5
34	4044	6
34	36925	7
34	19768	8
34	45650	9
35	5135	0
35	15426	1
35	28081	2
35	31360	3
35	42874	4
35	40213	5
35	44451	6
35	2822	7
35	1403	8
35	48260	9
36	24698	0
36	49395	1
36	40062	2
36	25473	3
36	39351	4
36	19094	5
36	28270	6
36	234	7
36	7375	8
36	28115	9
37	24492	0
37	18114	1
37	39103	2
37	21206	3
37	37527	4
37	43293	5
37	11196	6
37	21582	7
37	17108	8
37	46347	9
38	20363	0
38	38574	1
38	2041	2
38	11836	3
38	47878	4
38	8942	5
38	14811	6
38	3052	7
38	2679	8
38	6324	9
39	29864	0
39	46320	1
39	29885	2
39	24828	3
39	15868	4
39	31867	5
39	11498	6
39	13774	7
39	34015	8
39	28773	9
40	35364	0
40	4061	1
40	34523	2
40	27528	3
40	43096	4
40	14216	5
40	27268	6
40	18993	7
40	20474	8
40	33836	9
41	28281	0
41	48310	1
41	7822	2
41	5628	3
41	5775	4
41	38477	5
41	40023	6
41	41094	7
41	6914	8
41	9454	9
42	26277	0
42	45511	1
42	8534	2
42	7074	3
42	40277	4
42	40379	5
42	41536	6
42	30113	7
42	22900	8
42	20026	9
43	9872	0
43	8440	1
43	10493	2
43	28317	3
43	13417	4
43	7362	5
43	3081	6
43	2299	7
43	1962	8
43	8734	9
44	44136	0
44	41236	1
44	45344	2
44	36481	3
44	30977	4
44	9808	5
44	27524	6
44	22768	7
44	15800	8
44	20156	9
45	33542	0
45	37647	1
45	8984	2
45	20203	3
45	26423	4
45	41519	5
45	14819	6
45	22051	7
45	381	8
45	2961	9
46	21535	0
46	5018	1
46	15747	2
46	24402	3
46	49328	4
46	44353	5
46	9588	6
46	39593	7
46	14722	8
46	37316	9
47	957	0
47	29177	1
47	49985	2
47	29535	3
47	519	4
47	951	5
47	24891	6
47	49998	7
47	20073	8
47	7353	9
48	608	0
48	836	1
48	2046	2
48	9928	3
48	20238	4
48	25628	5
48	35451	6
48	36894	7
48	40453	8
48	41257	9
49	1045	0
49	1496	1
49	1814	2
49	29140	3
49	39638	4
49	1094	5
49	19195	6
49	44305	7
49	20526	8
49	45749	9
50	24339	0
50	37077	1
50	48872	2
50	20855	3
50	25537	4
50	33205	5
50	10641	6
50	43030	7
50	1911	8
50	35301	9
51	5661	0
51	160	1
51	39215	2
51	48945	3
51	34226	4
51	9329	5
51	29720	6
51	35340	7
51	11526	8
51	12350	9
52	39895	0
52	32940	1
52	19632	2
52	19091	3
52	23711	4
52	28923	5
52	45690	6
52	31292	7
52	47823	8
52	14320	9
53	10178	0
53	46272	1
53	32257	2
53	29247	3
53	24619	4
53	37670	5
53	30266	6
53	31271	7
53	34133	8
53	6742	9
54	20690	0
54	32104	1
54	3487	2
54	17036	3
54	6952	4
54	29183	5
54	33992	6
54	4295	7
54	25820	8
54	37524	9
55	26631	0
55	48747	1
55	41467	2
55	30269	3
55	33212	4
55	47782	5
55	42055	6
55	24761	7
55	9256	8
55	6347	9
56	9576	0
56	37559	1
56	2353	2
56	21983	3
56	28317	4
56	3730	5
56	4955	6
56	26670	7
56	8734	8
56	13417	9
57	20269	0
57	2574	1
57	29536	2
57	40513	3
57	41130	4
57	35932	5
57	15246	6
57	17765	7
57	35590	8
57	27681	9
58	10981	0
58	42481	1
58	2852	2
58	39012	3
58	22188	4
58	19428	5
58	12553	6
58	35990	7
58	34894	8
58	35906	9
59	30006	0
59	18468	1
59	27099	2
59	20866	3
59	42087	4
59	1661	5
59	22091	6
59	32564	7
59	44523	8
59	4268	9
60	24219	0
60	1703	1
60	23022	2
60	23155	3
60	29956	4
60	6122	5
60	44142	6
60	5014	7
60	45516	8
60	25931	9
61	25949	0
61	12572	1
61	43199	2
61	10828	3
61	40322	4
61	24409	5
61	48127	6
61	2242	7
61	2143	8
61	32934	9
62	6254	0
62	5837	1
62	17423	2
62	32259	3
62	9657	4
62	27343	5
62	35760	6
62	39664	7
62	43857	8
62	787	9
63	2512	0
63	11232	1
63	28766	2
63	29164	3
63	32211	4
63	7645	5
63	18502	6
63	18573	7
63	27311	8
63	14102	9
64	47287	0
64	36715	1
64	15952	2
64	42173	3
64	22751	4
64	9446	5
64	8957	6
64	8292	7
64	17538	8
64	22102	9
65	48548	0
65	21393	1
65	46088	2
65	22050	3
65	22160	4
65	15655	5
65	18570	6
65	48480	7
65	26813	8
65	28608	9
66	25644	0
66	4760	1
66	7247	2
66	32876	3
66	43585	4
66	4232	5
66	29402	6
66	6932	7
66	14191	8
66	20517	9
67	2284	0
67	30268	1
67	33820	2
67	42877	3
67	32516	4
67	41793	5
67	34528	6
67	24212	7
67	7368	8
67	17350	9
68	22156	0
68	38269	1
68	10112	2
68	21961	3
68	3385	4
68	294	5
68	2654	6
68	4523	7
68	26181	8
68	49767	9
69	8461	0
69	13802	1
69	16870	2
69	35992	3
69	42833	4
69	11965	5
69	15843	6
69	48590	7
69	27144	8
69	43323	9
70	3519	0
70	9061	1
70	24519	2
70	18720	3
70	37536	4
70	19186	5
70	33935	6
70	5354	7
70	47755	8
70	7634	9
71	26948	0
71	42076	1
71	10208	2
71	17063	3
71	20444	4
71	29591	5
71	34090	6
71	30079	7
71	7780	8
71	17830	9
72	15892	0
72	48222	1
72	42521	2
72	16114	3
72	44761	4
72	27847	5
72	17587	6
72	45498	7
72	39617	8
72	3904	9
