0	283	0
0	5242	1
0	7147	2
0	1484	3
0	1152	4
0	5926	5
0	6557	6
0	9597	7
0	4301	8
0	9416	9
1	4573	0
1	5406	1
1	1144	2
1	7258	3
1	16	4
1	4485	5
1	7690	6
1	601	7
1	225	8
1	675	9
2	1629	0
2	809	1
2	7381	2
2	7418	3
2	459	4
2	2378	5
2	2646	6
2	8844	7
2	527	8
2	3063	9
3	87	0
3	2507	1
3	3540	2
3	1389	3
3	5002	4
3	6304	5
3	3751	6
3	153	7
3	3087	8
3	7859	9
4	4128	0
4	6928	1
4	9799	2
4	3521	3
4	1673	4
4	89	5
4	4847	6
4	3250	7
4	3493	8
4	988	9
5	6128	0
5	4984	1
5	1443	2
5	381	3
5	399	4
5	1409	5
5	2645	6
5	2915	7
5	3054	8
5	3090	9
6	906	0
6	719	1
6	4729	2
6	1867	3
6	1112	4
6	6982	5
6	2810	6
6	7059	7
6	465	8
6	169	9
7	5922	0
7	4703	1
7	7580	2
7	6675	3
7	6704	4
7	3053	5
7	7730	6
7	427	7
7	1179	8
7	2068	9
8	8075	0
8	8264	1
8	3928	2
8	6143	3
8	4939	4
8	7023	5
8	4465	6
8	3762	7
8	179	8
8	4787	9
9	6102	0
9	8549	1
9	1419	2
9	3183	3
9	5963	4
9	9801	5
9	6466	6
9	8210	7
9	8264	8
9	5935	9
10	7085	0
10	8349	1
10	3329	2
10	1502	3
10	9340	4
10	9995	5
10	372	6
10	9131	7
10	7406	8
10	2403	9
11	7833	0
11	7521	1
11	147	2
11	4962	3
11	4284	4
11	6290	5
11	6852	6
11	4628	7
11	4404	8
11	8150	9
12	395	0
12	5059	1
12	8382	2
12	3491	3
12	9162	4
12	2487	5
12	3082	6
12	4516	7
12	8051	8
12	4529	9
13	4371	0
13	4744	1
13	9583	2
13	7359	3
13	6064	4
13	3078	5
13	6637	6
13	449	7
13	9494	8
13	8302	9
14	4200	0
14	8414	1
14	8298	2
14	6647	3
14	1481	4
14	1797	5
14	8306	6
14	6191	7
14	7636	8
14	8958	9
15	7289	0
15	6141	1
15	3852	2
15	9157	3
15	7571	4
15	3085	5
15	9425	6
15	6861	7
15	3372	8
15	4051	9
16	4561	0
16	9609	1
16	1501	2
16	2315	3
16	5313	4
16	5974	5
16	794	6
16	2601	7
16	9807	8
16	3538	9
17	16	0
17	4485	1
17	7690	2
17	601	3
17	1355	4
17	4478	5
17	9834	6
17	7020	7
17	4125	8
17	5229	9
18	26	0
18	3670	1
18	3055	2
18	2348	3
18	9430	4
18	2159	5
18	2766	6
18	8758	7
18	5622	8
18	3321	9
19	1781	0
19	3979	1
19	8287	2
19	3177	3
19	1153	4
19	5201	5
19	3913	6
19	4258	7
19	5062	8
19	4848	9
20	9293	0
20	4066	1
20	6655	2
20	7168	3
20	467	4
20	9150	5
20	7559	6
20	4050	7
20	3626	8
20	9913	9
21	4067	0
21	1842	1
21	3679	2
21	7532	3
21	6860	4
21	1588	5
21	6410	6
21	9774	7
21	6232	8
21	2548	9
22	4980	0
22	9749	1
22	8046	2
22	6794	3
22	3569	4
22	2775	5
22	1695	6
22	931	7
22	187	8
22	7439	9
23	8749	0
23	567	1
23	4191	2
23	182	3
23	7893	4
23	9486	5
23	5372	6
23	2674	7
23	6274	8
23	6462	9
24	6149	0
24	8858	1
24	5662	2
24	3891	3
24	9953	4
24	2737	5
24	9500	6
24	5612	7
24	1512	8
24	636	9
25	7569	0
25	5196	1
25	6067	2
25	4665	3
25	9189	4
25	9860	5
25	3362	6
25	6378	7
25	4111	8
25	3990	9
26	8497	0
26	7133	1
26	5518	2
26	3042	3
26	1856	4
26	1251	5
26	786	6
26	8528	7
26	1253	8
26	4631	9
27	7960	0
27	5555	1
27	5794	2
27	7045	3
27	393	4
27	2184	5
27	5987	6
27	2084	7
27	5019	8
27	5907	9
28	488	0
28	4891	1
28	2623	2
28	8753	3
28	1117	4
28	8043	5
28	3836	6
28	2822	7
28	9622	8
28	179	9
29	7418	0
29	3352	1
29	5486	2
29	2646	3
29	8844	4
29	2378	5
29	459	6
29	9556	7
29	1677	8
29	1291	9
30	3657	0
30	3987	1
30	9680	2
30	16	3
30	4485	4
30	7690	5
30	5406	6
30	4573	7
30	851	8
30	9933	9
31	3203	0
31	9923	1
31	1057	2
31	5909	3
31	6665	4
31	5782	5
31	3103	6
31	7048	7
31	8312	8
31	1915	9
32	4985	0
32	4360	1
32	10	2
32	9468	3
32	9964	4
32	2035	5
32	1638	6
32	5773	7
32	1803	8
32	5557	9
33	8068	0
33	5427	1
33	7624	2
33	1303	3
33	1779	4
33	8680	5
33	6298	6
33	7235	7
33	1029	8
33	5630	9
34	8013	0
34	4727	1
34	2420	2
34	960	3
34	6094	4
34	5802	5
34	5566	6
34	3846	7
34	2853	8
34	157	9
35	279	0
35	8986	1
35	5772	2
35	9646	3
35	1517	4
35	568	5
35	2077	6
35	5469	7
35	663	8
35	8956	9
36	308	0
36	868	1
36	1038	2
36	3571	3
36	4055	4
36	6389	5
36	8545	6
36	9871	7
36	6605	8
36	6574	9
37	652	0
37	6106	1
37	7408	2
37	4700	3
37	9262	4
37	1908	5
37	2389	6
37	4089	7
37	7597	8
37	1162	9
38	2075	0
38	1045	1
38	4168	2
38	2939	3
38	3020	4
38	6021	5
38	776	6
38	1964	7
38	9053	8
38	3	9
39	1182	0
39	2390	1
39	4317	2
39	5234	3
39	3696	4
39	6466	5
39	3408	6
39	8606	7
39	7825	8
39	7505	9
40	9090	0
40	3410	1
40	7099	2
40	6057	3
40	170	4
40	3725	5
40	4929	6
40	6626	7
40	6092	8
40	4837	9
41	7559	0
41	5730	1
41	9150	2
41	1059	3
41	4742	4
41	9213	5
41	7470	6
41	9219	7
41	6198	8
41	4384	9
42	8264	0
42	2252	1
42	1364	2
