0	7419	0
0	14551	1
0	9448	2
0	17902	3
0	7614	4
0	11965	5
0	6768	6
0	12286	7
0	12984	8
0	520	9
1	13895	0
1	868	1
1	5905	2
1	16301	3
1	8816	4
1	11397	5
1	7372	6
1	2392	7
1	8339	8
1	5263	9
2	487	0
2	4250	1
2	18818	2
2	10191	3
2	4186	4
2	3806	5
2	15091	6
2	18772	7
2	17318	8
2	10823	9
3	1074	0
3	18915	1
3	858	2
3	18122	3
3	3602	4
3	18886	5
3	19073	6
3	6417	7
3	254	8
3	16473	9
4	2234	0
4	7361	1
4	6605	2
4	11420	3
4	11866	4
4	11146	5
4	3860	6
4	12893	7
4	2615	8
4	9732	9
5	6394	0
5	5017	1
5	16749	2
5	4718	3
5	11219	4
5	12619	5
5	8871	6
5	10379	7
5	5876	8
5	13236	9
6	2774	0
6	4066	1
6	9807	2
6	2000	3
6	15940	4
6	3326	5
6	11976	6
6	4103	7
6	5030	8
6	17623	9
7	418	0
7	2015	1
7	6654	2
7	4530	3
7	9532	4
7	18655	5
7	3392	6
7	7869	7
7	9350	8
7	11808	9
8	225	0
8	15624	1
8	4664	2
8	1369	3
8	10349	4
8	5173	5
8	18109	6
8	10279	7
8	708	8
8	19367	9
9	5147	0
9	6064	1
9	16372	2
9	12010	3
9	14220	4
9	15782	5
9	15939	6
9	14243	7
9	11086	8
9	19566	9
10	5051	0
10	5292	1
10	10117	2
10	9481	3
10	13968	4
10	9283	5
10	4133	6
10	18972	7
10	18815	8
10	16551	9
11	5142	0
11	6427	1
11	13609	2
11	1400	3
11	3231	4
11	15512	5
11	1512	6
11	3253	7
11	7330	8
11	8212	9
12	162	0
12	14048	1
12	12342	2
12	8881	3
12	14654	4
12	3773	5
12	19604	6
12	5022	7
12	13818	8
12	14142	9
13	1739	0
13	2174	1
13	12583	2
13	9042	3
13	8576	4
13	5551	5
13	16964	6
13	6548	7
13	15034	8
13	12499	9
14	16693	0
14	15375	1
14	2901	2
14	10768	3
14	15136	4
14	17991	5
14	14681	6
14	10062	7
14	310	8
14	1774	9
15	225	0
15	15624	1
15	4664	2
15	1369	3
15	10349	4
15	5173	5
15	18109	6
15	10279	7
15	708	8
15	19367	9
16	1377	0
16	5672	1
16	6389	2
16	14150	3
16	18140	4
16	14205	5
16	16109	6
16	2217	7
16	1676	8
16	13392	9
17	5226	0
17	8153	1
17	9588	2
17	10171	3
17	13347	4
17	19238	5
17	12	6
17	717	7
17	874	8
17	936	9
18	7767	0
18	1069	1
18	6060	2
18	12123	3
18	1299	4
18	14294	5
18	2763	6
18	4438	7
18	8578	8
18	3088	9
19	5156	0
19	6996	1
19	6073	2
19	3181	3
19	2273	4
19	10096	5
19	15781	6
19	16084	7
19	12476	8
19	16870	9
20	4157	0
20	1953	1
20	5574	2
20	10157	3
20	15963	4
20	18651	5
20	5851	6
20	11839	7
20	7003	8
20	14721	9
21	418	0
21	2015	1
21	6654	2
21	4530	3
21	9532	4
21	18655	5
21	3392	6
21	7869	7
21	9350	8
21	11808	9
22	593	0
22	11739	1
22	6527	2
22	191	3
22	2148	4
22	2898	5
22	346	6
22	9379	7
22	10920	8
22	15488	9
23	316	0
23	4886	1
23	6913	2
23	10589	3
23	3341	4
23	16136	5
23	10989	6
23	8825	7
23	14538	8
23	8392	9
24	11124	0
24	15858	1
24	11868	2
24	5504	3
24	5182	4
24	11818	5
24	509	6
24	15204	7
24	13200	8
24	17560	9
25	10247	0
25	6476	1
25	4585	2
25	15081	3
25	6692	4
25	190	5
25	15224	6
25	18359	7
25	9289	8
25	12262	9
26	6183	0
26	875	1
26	19763	2
26	18930	3
26	12475	4
26	15247	5
26	11851	6
26	4634	7
26	19968	8
26	9331	9
27	4997	0
27	1067	1
27	7404	2
27	11881	3
27	17677	4
27	13167	5
27	18807	6
27	1246	7
27	5660	8
27	13735	9
28	17646	0
28	3862	1
28	12647	2
28	17385	3
28	16494	4
28	17166	5
28	15448	6
28	10873	7
28	1775	8
28	15209	9
29	2176	0
29	2236	1
29	16261	2
29	2014	3
29	9318	4
29	14962	5
29	18309	6
29	16401	7
29	10546	8
29	16917	9
30	8431	0
30	17140	1
30	9554	2
30	16211	3
30	17024	4
30	12840	5
30	17570	6
30	12289	7
30	3236	8
30	14094	9
31	2776	0
31	10064	1
31	13848	2
31	19243	3
31	1698	4
31	3290	5
31	16835	6
31	163	7
31	14727	8
31	16042	9
32	5226	0
32	8153	1
32	9588	2
32	10171	3
32	13347	4
32	19238	5
32	12	6
32	717	7
32	874	8
32	936	9
33	19649	0
33	753	1
33	18092	2
33	1561	3
33	5256	4
33	4955	5
33	6333	6
33	6098	7
33	13245	8
33	6957	9
34	7793	0
34	2563	1
34	7078	2
34	6017	3
34	11259	4
34	16014	5
34	7070	6
34	1004	7
34	7530	8
34	12799	9
35	91	0
35	2413	1
35	3734	2
35	5737	3
35	11599	4
35	18546	5
35	19540	6
35	762	7
35	4991	8
35	1606	9
36	11248	0
36	11890	1
36	19626	2
36	6691	3
36	19197	4
36	12977	5
36	18053	6
36	14599	7
36	9542	8
36	13548	9
37	5648	0
37	6323	1
37	18058	2
37	7547	3
37	2392	4
37	16067	5
37	8697	6
37	12875	7
37	19991	8
37	12614	9
38	11341	0
38	17611	1
38	13414	2
38	7098	3
38	9889	4
38	75	5
38	14869	6
38	8127	7
38	619	8
38	5690	9
39	15921	0
39	8912	1
39	17771	2
39	16816	3
39	2800	4
39	5342	5
39	15834	6
39	1556	7
39	9740	8
39	18594	9
40	5775	0
40	13349	1
40	3241	2
40	8666	3
40	12718	4
40	8595	5
40	10181	6
40	2449	7
40	3063	8
40	14304	9
41	11303	0
41	11123	1
41	17985	2
41	10565	3
41	17127	4
41	5429	5
41	2538	6
41	5075	7
41	17924	8
41	3423	9
42	3073	0
42	6945	1
42	7264	2
42	10697	3
42	17212	4
42	16171	5
42	352	6
42	7041	7
42	9846	8
42	6130	9
43	1018	0
43	13584	1
43	10212	2
43	15122	3
43	8818	4
43	7410	5
43	6764	6
43	5602	7
43	11407	8
43	10549	9
44	200	0
44	2032	1
44	5767	2
44	633	3
44	15627	4
44	16456	5
44	940	6
44	7057	7
44	10600	8
44	3556	9
45	1467	0
45	1971	1
45	5593	2
45	8692	3
45	10503	4
45	10580	5
45	11125	6
45	14344	7
45	7674	8
45	578	9
46	11687	0
46	3449	1
46	16234	2
46	9616	3
46	13482	4
46	9786	5
46	14526	6
46	2322	7
46	10209	8
46	2483	9
47	5848	0
47	6956	1
47	11763	2
47	8650	3
47	15462	4
47	9865	5
47	826	6
47	3685	7
47	5545	8
47	10325	9
48	3762	0
48	8257	1
48	12163	2
48	7206	3
48	14591	4
48	9166	5
48	4520	6
48	13390	7
48	5280	8
48	7949	9
49	6309	0
49	19927	1
49	357	2
49	85	3
49	7179	4
49	19583	5
49	2406	6
49	17634	7
49	12209	8
49	17255	9
50	62	0
50	14684	1
50	12356	2
50	3707	3
50	4734	4
50	5258	5
50	17498	6
50	11227	7
50	11674	8
50	2778	9
51	3996	0
51	4431	1
51	8120	2
51	10039	3
51	12544	4
51	13696	5
51	9835	6
51	16469	7
51	2607	8
51	11820	9
52	246	0
52	2404	1
52	11703	2
52	8351	3
52	11399	4
52	16332	5
52	14892	6
52	643	7
52	2104	8
52	11032	9
53	859	0
53	8208	1
53	19330	2
53	1177	3
53	15720	4
53	15894	5
53	3668	6
53	19996	7
53	13729	8
53	9093	9
54	9099	0
54	10089	1
54	4796	2
54	9717	3
54	6128	4
54	9261	5
54	1804	6
54	16994	7
54	19122	8
54	15668	9
55	4972	0
55	3778	1
55	19354	2
55	10874	3
55	19026	4
55	2320	5
55	18984	6
55	5645	7
55	7421	8
55	14315	9
56	9281	0
56	2639	1
56	13822	2
56	15143	3
56	13291	4
56	8579	5
56	867	6
56	3284	7
56	3381	8
56	7079	9
57	9115	0
57	5403	1
57	12794	2
57	10162	3
57	2589	4
57	17627	5
57	19709	6
57	3783	7
57	15463	8
57	18553	9
58	559	0
58	12125	1
58	13453	2
58	17974	3
58	12370	4
58	10771	5
58	8086	6
58	15098	7
58	9819	8
58	6631	9
59	860	0
59	4509	1
59	8699	2
59	13668	3
59	19104	4
59	5153	5
59	14438	6
59	19229	7
59	4054	8
59	6494	9
60	11273	0
60	9509	1
60	10564	2
60	19281	3
60	12702	4
60	6516	5
60	9217	6
60	9470	7
60	2790	8
60	8964	9
61	847	0
61	7387	1
61	15282	2
61	15055	3
61	494	4
61	17156	5
61	7822	6
61	1625	7
61	1470	8
61	11229	9
62	1319	0
62	2159	1
62	11004	2
62	15447	3
62	17850	4
62	5028	5
62	15610	6
62	3865	7
62	14239	8
62	14987	9
63	7750	0
63	13937	1
63	1471	2
63	3280	3
63	4449	4
63	5065	5
63	7672	6
63	10761	7
63	16096	8
63	18506	9
64	186	0
64	18665	1
64	4612	2
64	10721	3
64	776	4
64	6362	5
64	2850	6
64	9038	7
64	4374	8
64	8433	9
65	13270	0
65	8778	1
65	3267	2
65	18234	3
65	6136	4
65	9578	5
65	6723	6
65	5235	7
65	1757	8
65	7529	9
66	231	0
66	261	1
66	653	2
66	733	3
66	812	4
66	1041	5
66	1162	6
66	1828	7
66	1928	8
66	2116	9
67	119	0
67	2728	1
67	4277	2
67	10021	3
67	9246	4
67	11590	5
67	2876	6
67	4940	7
67	1152	8
67	10148	9
68	325	0
68	923	1
68	5012	2
68	9431	3
68	3084	4
68	5984	5
68	7747	6
68	11245	7
68	11252	8
68	13847	9
69	117	0
69	1570	1
69	8270	2
69	10153	3
69	14032	4
69	3252	5
69	6340	6
69	2537	7
69	4168	8
69	4919	9
70	8983	0
70	11246	1
70	12147	2
70	8448	3
70	8359	4
70	2220	5
70	14134	6
70	9088	7
70	6553	8
70	8302	9
71	119	0
71	2728	1
71	4277	2
71	10021	3
71	9246	4
71	11590	5
71	2876	6
71	4940	7
71	1152	8
71	10148	9
72	11341	0
72	17611	1
72	13414	2
72	7098	3
72	9889	4
72	75	5
72	14869	6
72	8127	7
72	619	8
72	5690	9
73	11410	0
73	14600	1
73	19455	2
73	17119	3
73	17192	4
73	14938	5
73	3387	6
73	17000	7
73	19549	8
73	2712	9
74	14869	0
74	16656	1
74	11341	2
74	13414	3
74	17611	4
74	7098	5
74	619	6
74	5690	7
74	7820	8
74	15366	9
75	5736	0
75	8617	1
75	10760	2
75	6868	3
75	13873	4
75	5358	5
75	16877	6
75	8172	7
75	1031	8
75	4884	9
76	1617	0
76	18775	1
76	7425	2
76	5209	3
76	10576	4
76	10283	5
76	5883	6
76	17330	7
76	1490	8
76	12890	9
77	10137	0
77	11039	1
77	43	2
77	12090	3
77	18134	4
77	770	5
77	4414	6
77	6501	7
77	7572	8
77	17832	9
78	12075	0
78	19974	1
78	6888	2
78	8312	3
78	2617	4
78	5153	5
78	6494	6
78	15538	7
78	14438	8
78	860	9
79	620	0
79	14087	1
79	4740	2
79	2237	3
79	3327	4
79	4109	5
79	11840	6
79	3886	7
79	9376	8
79	6599	9
80	191	0
80	6527	1
80	13564	2
80	2898	3
80	17042	4
80	10060	5
80	11425	6
80	3031	7
80	593	8
80	5494	9
81	119	0
81	2728	1
81	4277	2
81	10021	3
81	9246	4
81	11590	5
81	2876	6
81	4940	7
81	1152	8
81	10148	9
82	6802	0
82	93	1
82	13515	2
82	14674	3
82	14676	4
82	6281	5
82	7641	6
82	11229	7
82	237	8
82	10095	9
83	10218	0
83	304	1
83	10004	2
83	10915	3
83	15004	4
83	5491	5
83	19427	6
83	16926	7
83	6679	8
83	18852	9
84	12949	0
84	4067	1
84	9502	2
84	13727	3
84	17267	4
84	17525	5
84	12476	6
84	12178	7
84	6010	8
84	140	9
85	274	0
85	3126	1
85	4794	2
85	4871	3
85	4896	4
85	5514	5
85	6027	6
85	9355	7
85	9763	8
85	9908	9
86	279	0
86	1014	1
86	1716	2
86	10459	3
86	17664	4
86	19794	5
86	13248	6
86	12110	7
86	6544	8
86	1195	9
87	225	0
87	15624	1
87	4664	2
87	1369	3
87	10349	4
87	5173	5
87	18109	6
87	10279	7
87	708	8
87	19367	9
88	8723	0
88	5318	1
88	6560	2
88	10079	3
88	16047	4
88	10582	5
88	14880	6
88	16788	7
88	3974	8
88	12009	9
89	117	0
89	1570	1
89	8270	2
89	10153	3
89	14032	4
89	3252	5
89	6340	6
